companhia;receitas;ativos;passivos;depreciacao;ganhosPorAcao
1339048.0;;5833393000.0;;201200000.0;4.28
1339469.0;;153108000.0;10292000.0;201000.0;-3.25
1339605.0;;1301087000.0;1158499000.0;;1.26
1339947.0;;22217000000.0;;;4.78
1339970.0;;129675000.0;;;
1340122.0;;2944700000.0;2340800000.0;102000000.0;
1340127.0;;125990000.0;124917000.0;;
1340652.0;;78155000.0;5648000.0;477000.0;
1340786.0;263397000.0;228439000.0;74352000.0;9200000.0;-2.55
1341141.0;69122000.0;599095000.0;188057000.0;;
1341235.0;;28204764.0;3326445.0;18778.0;-1.4
1341318.0;;473385000.0;399509000.0;;0.57
1341319.0;;7902079.0;5724661.0;379941.0;
1341439.0;37047000000.0;112180000000.0;;871000000.0;2.11
1341726.0;;7109595.0;10099980.0;51934.0;
1341878.0;1935468.0;2783799.0;505983.0;;
1342126.0;;561778000.0;771216000.0;19261000.0;
1342423.0;100311000.0;269526000.0;135973000.0;4086000.0;0.46
1342514.0;;1303200.0;;;
1342936.0;;91331.0;277911.0;1175.0;
1342958.0;20030208.0;23474210.0;4718670.0;;-2.77
1343009.0;;28704.0;338330.0;1304.0;
1343034.0;;863696000.0;770694000.0;;0.8
1343254.0;;79567.0;1796056.0;;
1343465.0;210633.0;479825.0;1858054.0;10476.0;
1344413.0;5026000.0;14731000.0;;;
1344596.0;;1530155000.0;993858000.0;45729000.0;
1344736.0;;60276.0;65372.0;;
1344980.0;;2368360000.0;1374228000.0;;
1345016.0;;755427000.0;61807000.0;23000000.0;-0.44
1345122.0;;1425645000.0;552426000.0;21915000.0;
1345126.0;;1425645000.0;552426000.0;21915000.0;
1345756.0;;666920.0;75246.0;;
1345801.0;;88901061.0;3269520.0;;-3.08
1345991.0;;11358232.0;154128.0;;
1346022.0;;366110.0;;;
1346830.0;3803000.0;110897000.0;;;
1346922.0;38411817.0;129647244.0;114725581.0;;0.25
1346980.0;324315000.0;1204739000.0;;;
1347022.0;2940000.0;4695000.0;16537000.0;4493.0;
1347078.0;9869806.0;10871370.0;25195018.0;4392.0;0.0
1347178.0;109925000.0;213050000.0;80023000.0;582000.0;-0.94
1347613.0;;115929000.0;171142000.0;;
1347652.0;71288935.0;678490022.0;234295716.0;;0.79
1347858.0;8521998.0;18370512.0;6642012.0;319699.0;
1348259.0;2345277000.0;10515812000.0;5610461000.0;;4.47
1348324.0;164459000.0;226639000.0;37357000.0;5400000.0;
1348334.0;320158000.0;419804000.0;;;-0.08
1348362.0;;711722.0;55125.0;;
1348649.0;;65337939.0;6929554.0;;
1348911.0;;56791000.0;7481000.0;;
1348952.0;;44647681000.0;;;-0.99
1349436.0;768709000.0;2991155000.0;4178888000.0;;-7.16
1349437.0;;48721260.0;46175573.0;9251311.0;
1349929.0;18040000.0;48884000.0;15867000.0;1503000.0;-1.96
1350102.0;;18750170.0;;5582783.0;
1350381.0;1029353000.0;608467000.0;350440000.0;11700000.0;-0.61
1350420.0;115927769.0;49065346.0;;;63.06
1350593.0;;1229800000.0;862000000.0;28700000.0;0.19
1350653.0;185279000.0;146704000.0;;13000000.0;-1.79
1351051.0;5619224000.0;6091470000.0;;218800000.0;
1351285.0;;228543000.0;206133000.0;;-2.17
1351345.0;255162000.0;2001831000.0;743401000.0;;0.4
1351541.0;;3324900000.0;;;0.32
1351901.0;2173099.0;2317589.0;736255.0;47319.0;
1352010.0;914128000.0;778536000.0;165313000.0;11979000.0;1.73
1352081.0;240695293.0;157468720.0;;;
1352190.0;;20989000.0;8878000.0;;
1352952.0;21396952.0;5099328.0;6882186.0;297068.0;-0.1
1353282.0;;90321212.0;1991157.0;;
1353283.0;668435000.0;1536839000.0;677425000.0;;
1353487.0;;17760821.0;1902717.0;509663.0;
1353499.0;;1554439.0;;;
1353523.0;;109141050.0;95581444.0;191276.0;0.12
1353633.0;;0.0;208568.0;;
1353722.0;1533512.0;4922371.0;;;
1353748.0;1842545.0;5297010.0;;;
1353970.0;;1751982208.0;1076360145.0;27129034.0;
1354174.0;;444780000.0;415038000.0;;1.37
1354327.0;;345729000.0;238768000.0;7008000.0;0.49
1354513.0;;378742000.0;;;-3.14
1354591.0;;5400.0;370527.0;;
1354730.0;;88562857.0;61214.0;;-2.16
1354866.0;;2166418.0;1571921.0;;
1355001.0;5706000000.0;7531000000.0;5109000000.0;;1.26
1355042.0;448131741.0;288223153.0;266445346.0;2209574.0;
1355096.0;;21180000000.0;14305000000.0;153000000.0;
1355677.0;104179.0;1364603.0;1025677.0;;
1355786.0;;678574000.0;589300000.0;703000.0;0.61
1355790.0;7551000.0;7138000.0;;373000.0;-1.33
1355839.0;12021030.0;3560683.0;5223707.0;;
1355848.0;907983.0;18870536.0;4748952.0;64458.0;
1356090.0;173605000.0;982046000.0;277160000.0;7872000.0;
1356093.0;;23036000.0;11665000.0;274000.0;
1356104.0;;1053382000.0;186701000.0;;2.0
1356564.0;4299187.0;6247724.0;5671009.0;207837.0;-0.03
1356576.0;144427000.0;188730000.0;69855000.0;;0.3
1356949.0;;159113000.0;59112000.0;1162000.0;0.12
1357115.0;;5798073.0;5791799.0;;-0.01
1357204.0;810933000.0;3197119000.0;;20556000.0;1.1
1357361.0;;4808500.0;;;
1357369.0;753381000.0;6025947000.0;3184779000.0;;1.03
1357371.0;1108715000.0;4872412000.0;3466517000.0;;
1357459.0;10417.0;15048264.0;10080986.0;148000.0;
1357615.0;5096000000.0;3412000000.0;2360000000.0;35000000.0;1.4
1357671.0;;1037728.0;2682.0;;
1357971.0;;46804577.0;26517941.0;3291386.0;129
1358071.0;;12641876000.0;;18300000.0;0.54
1358190.0;135303173.0;238626919.0;62817494.0;;0.57
1358356.0;;948722000.0;916705000.0;1023000.0;-0.12
1358403.0;;160406000.0;8389000.0;;
1358483.0;231991000.0;369598000.0;;;-0.36
1358651.0;;8875762000.0;;185550000.0;
1358654.0;;470326.0;2133458.0;;
1358831.0;;1625902000.0;1805579000.0;;
1359555.0;43519000.0;180892000.0;4551000.0;351000.0;
1359687.0;100795412.0;77567266.0;;;0.21
1359841.0;;5619040000.0;4343149000.0;80166000.0;1.07
1359931.0;;67538000.0;4133000.0;;
1360214.0;;14131000.0;15516000.0;255000.0;
1360442.0;11610.0;3250533.0;371822.0;1196.0;
1360530.0;;748691000.0;;;1.84
1360565.0;10395469.0;8475724.0;804902.0;100200.0;0.02
1360604.0;403822000.0;3172300000.0;1760905000.0;;0.26
1360683.0;;6595890000.0;5870675000.0;7263000.0;0.87
1360901.0;1240248000.0;1479171000.0;771955000.0;;1.15
1361025.0;98516575.0;60343552.0;46804879.0;449000.0;
1361113.0;127210000.0;165144000.0;;1615000.0;
1361248.0;;64021390.0;69962116.0;;-2.1
1361394.0;1169800000.0;844100000.0;2390000000.0;;
1361538.0;;1132254000.0;648789000.0;58408000.0;0.71
1361540.0;305651.0;1429141.0;;;
1361658.0;;9716000000.0;8763000000.0;;5.18
1361937.0;177971000.0;1923602000.0;;;
1361983.0;178293000.0;526899000.0;227143000.0;;-0.19
1362004.0;1132232000.0;1083159000.0;559883000.0;16200000.0;2.04
1362190.0;338863.0;5346370.0;2814744.0;651.0;
1362468.0;1262188000.0;1351662000.0;1001657000.0;;12.97
1362516.0;346518.0;749556.0;713642.0;200000.0;
1362703.0;;726639.0;;274.0;
1362705.0;68428000.0;473391000.0;329453000.0;;
1362925.0;;44506912.0;13943396.0;;0.17
1362988.0;819202000.0;6569964000.0;4790464000.0;318783000.0;1.5
1363829.0;1029397000.0;11832132000.0;8893686000.0;;11.44
1363958.0;76454035.0;56185333.0;26326824.0;697956.0;
1364099.0;789147000.0;669553000.0;336293000.0;31594000.0;1.31
1364250.0;635774000.0;6066161000.0;3784613000.0;;398
1364397.0;;17723000.0;6348000.0;;
1364479.0;10535000000.0;23358000000.0;21339000000.0;;0.6
1364742.0;;225261000000.0;196217000000.0;;20.1
1364856.0;132509275.0;1161448155.0;1043725745.0;2977243.0;1.12
1364885.0;;5777500000.0;;180500000.0;5.69
1364954.0;;291356000.0;60281000.0;;
1364962.0;;397669000.0;157468000.0;;
1365038.0;;101459000.0;;11178000.0;
1365101.0;;64873000.0;38738000.0;;0.07
1365135.0;5483700000.0;9458900000.0;8054000000.0;67700000.0;1.63
1365216.0;153180000.0;457181000.0;370732000.0;637000.0;0.76
1365388.0;0.0;286.0;342913.0;;
1365555.0;4664340000.0;17111632000.0;14024945000.0;41488000.0;2.86
1365784.0;647416.0;690226.0;4030149.0;;
1365916.0;34153000.0;110198000.0;268654000.0;;-1.75
1366246.0;;402986000.0;96558000.0;2861000.0;-0.06
1366340.0;;9200000.0;2858000.0;50000.0;
1366367.0;;4474144000.0;3911595000.0;3098000.0;1.39
1366744.0;;186992229.0;37661346.0;;
1366868.0;90490000.0;1232921000.0;;76711000.0;0.07
1367064.0;;2006236000.0;1458240000.0;141200000.0;
1367083.0;15084000.0;13803000.0;3663000.0;;
1367311.0;29213095.0;73334335.0;100335542.0;4764844.0;
1367644.0;522789000.0;1043592000.0;383575000.0;;1.63
1367832.0;;262630000.0;;;
1367859.0;;580148000.0;519613000.0;1382000.0;0.5
1367920.0;66729000.0;146932000.0;16297000.0;;1.14
1368148.0;;25129000.0;;267000.0;-0.2
1368265.0;;1005792000.0;676847000.0;;
1368308.0;;134204484.0;91348146.0;4794162.0;0.26
1368365.0;14229000.0;94586000.0;82528000.0;;
1368458.0;;2094351000.0;2392172000.0;75100000.0;1.5
1368514.0;7177633.0;23714517.0;22893543.0;;
1368622.0;264098000.0;410393000.0;;5993000.0;0.39
1368637.0;;4196016.0;1115388.0;;
1368757.0;47728000.0;472309000.0;360478000.0;8001000.0;
1368993.0;7167000.0;22873000.0;7176000.0;431000.0;
1369203.0;279729.0;49787782.0;5848847.0;;-0.11
1369568.0;0.0;60101570.0;4625259.0;34468.0;
1369628.0;;13060898.0;1134769.0;;
1369774.0;76331519.0;91492243.0;57322838.0;3174300.0;-0.02
1369786.0;;349732000.0;98639000.0;5815000.0;-0.67
1369795.0;;281804.0;;6486.0;-0.12
1369817.0;1186400000.0;3604500000.0;2600000000.0;;
1369868.0;296457902.0;551466496.0;84504697.0;8179376.0;3.4
1370030.0;0.0;1274162.0;1053106.0;110.0;-0.02
1370450.0;135103000.0;72345000.0;34729000.0;;0.54
1370489.0;911458.0;145597.0;2606251.0;894.0;
1370637.0;273499000.0;553061000.0;222563000.0;16307000.0;
1370804.0;;5455256.0;7034542.0;546338.0;
1370880.0;;2441473000.0;1397101000.0;61200000.0;
1370946.0;5350000000.0;7380000000.0;;278000000.0;2.82
1371128.0;;372122.0;;6772.0;
1371217.0;292000.0;11587085.0;7913636.0;;
1371285.0;146963000.0;70917000.0;25561000.0;;
1371424.0;0.0;321422.0;2206841.0;;
1371446.0;155432000.0;933416000.0;722649000.0;2899000.0;-0.92
1371451.0;110237009.0;98196424.0;25584295.0;;
1371489.0;;131343000.0;84232000.0;1760000.0;0.13
1371534.0;;0.0;98064.0;;
1372020.0;856878000.0;901625000.0;649452000.0;58050000.0;-0.1
1372183.0;;2898084.0;3035694.0;;-1.56
1372299.0;;36786000.0;8588000.0;1614000.0;
1372414.0;;140914000.0;106721000.0;;-0.98
1372514.0;;9507701.0;;1257.0;
1372612.0;302704000.0;497488000.0;359587000.0;34800000.0;
1373444.0;;144223.0;2546872.0;40896.0;0.0
1373561.0;;4092116000.0;3432638000.0;200000.0;0.37
1373670.0;291145000.0;473876000.0;102021000.0;300000.0;0.38
1373707.0;11686000.0;214917000.0;;;
1373715.0;1005480000.0;1807052000.0;1240238000.0;48500000.0;
1373835.0;5234000000.0;32923000000.0;;;0.29
1373846.0;1124365.0;20953190.0;;1217119.0;-0.64
1374128.0;;87361000.0;29765000.0;;
1374310.0;634545000.0;384788000.0;125143000.0;;2.46
1374328.0;17931464.0;17558378.0;7447581.0;;-0.13
1374535.0;;632332000.0;;21559000.0;1.36
1374690.0;0.0;189106000.0;19996000.0;70000.0;
1374881.0;;9373.0;331667.0;;0.02
1374985.0;;7559600.0;;;
1375151.0;27182000.0;305987000.0;;;1.22
1375195.0;5122.0;34757.0;1373548.0;;
1375205.0;;95757000.0;63256000.0;;
1375365.0;;1165600000.0;444221000.0;;1.5
1375557.0;;82290000.0;;4700000.0;-0.51
1375618.0;;6414577.0;4370994.0;22283.0;
1375686.0;45964045.0;96308469.0;33992994.0;;
1375793.0;449254.0;308736.0;1489436.0;3172.0;
1375796.0;;168124000.0;66692000.0;3404000.0;
1376139.0;;3305800000.0;;;1.95
1376227.0;-237425354.0;580803442.0;65830562.0;;
1376231.0;342.0;59350.0;16815.0;;
1376316.0;;280960.0;634592.0;9816.0;
1376321.0;31522000.0;35460000.0;7623000.0;355000.0;
1376339.0;;135913000.0;27925000.0;1799000.0;0.28
1376912.0;;1074141.0;2331239.0;;
1376986.0;;48825000000.0;41622000000.0;1700000000.0;
1377013.0;23697000000.0;49277000000.0;;3560000000.0;6.46
1377149.0;;30130411.0;55853972.0;1693128.0;
1377167.0;;248.0;88889.0;;
1377178.0;;10749000.0;1834000.0;;
1377630.0;446500000.0;1084300000.0;1256000000.0;9600000.0;0.26
1377789.0;;229400000.0;145500000.0;7200000.0;
1377848.0;21125866.0;188791934.0;63103664.0;7008296.0;
1378125.0;;498.0;539416.0;;
1378140.0;704820.0;10351126.0;6822795.0;111714.0;
1378453.0;5850633000.0;1635094000.0;1085775000.0;;
1378590.0;19224000.0;19187000.0;13515000.0;1100000.0;
1378624.0;;49460422.0;3095486.0;573015.0;-1.7
1378706.0;;34022378.0;22907069.0;;
1378718.0;;2020973000.0;1203400000.0;;-1.6
1378774.0;115295000.0;538549000.0;368033000.0;;-0.77
1378946.0;;38877400000.0;34145800000.0;;0.86
1378950.0;;83756000.0;61613000.0;;
1378992.0;;5028000000.0;5081000000.0;259000000.0;0.72
1379041.0;752100000.0;3755800000.0;2995000000.0;;2.94
1379245.0;6648.0;4570656.0;6160173.0;;
1379527.0;;224714040.0;195515.0;;
1379606.0;;224714040.0;195515.0;;
1379661.0;;13165000000.0;;540500000.0;
1379714.0;523039000.0;1594210000.0;;44985000.0;
1379763.0;;2103300.0;;;
1379895.0;;11539000000.0;8620000000.0;;
1380393.0;1213856000.0;2275281000.0;1333477000.0;37982000.0;0.35
1380412.0;;1387807.0;4328840.0;;
1380509.0;501990000.0;742530000.0;528026000.0;2500000.0;2.21
1380846.0;;3302863000.0;2976886000.0;;0.81
1381105.0;;5393818.0;10312051.0;;
1381197.0;1256000000.0;48734000000.0;43390000000.0;;0.8
1381435.0;;2161226.0;3125925.0;367549.0;-0.06
1381531.0;;5663000000.0;;;2.24
1381668.0;;12368886000.0;10639516000.0;;0.25
1381871.0;;265964.0;18573732.0;;0.2
1382219.0;12789892.0;20871828.0;21088257.0;170189.0;-0.22
1382230.0;;1606544000.0;1435264000.0;1131000.0;0.94
1382231.0;;691125.0;1308128.0;3419.0;
1382574.0;4992203.0;2027670.0;1760653.0;3802.0;-0.04
1382911.0;24459000.0;236589000.0;;223000.0;
1383054.0;;17583800.0;64809.0;;-3.23
1383055.0;;138856883.0;92941.0;;-4.48
1383057.0;;96949469.0;105896.0;;-4.31
1383058.0;;410352640.0;282043.0;;-6.44
1383062.0;;93760092.0;68018.0;;-5.98
1383082.0;;674419744.0;541117.0;;-4.16
1383084.0;;126944288.0;12960976.0;;-4.12
1383097.0;;6888040.0;2300954.0;;-10.13
1383149.0;;43056495.0;4490718.0;;-2.35
1383151.0;;1134347107.0;732291.0;;1.67
1383154.0;6133412.0;9874407.0;6117338.0;53221.0;
1383183.0;10088000.0;7922000.0;2066000.0;;
1383312.0;2897000000.0;2879800000.0;1834300000.0;;2.6
1383650.0;270028000.0;12996327000.0;;;
1383701.0;;39727268.0;;67856.0;
1383871.0;587469000.0;592809000.0;274743000.0;9600000.0;-0.54
1383875.0;614309000.0;389524000.0;521436000.0;;
1384072.0;566643000.0;2709297000.0;2796732000.0;;-19.8
1384101.0;;75285000.0;24033000.0;;
1384135.0;;8351429.0;7461538.0;230551.0;
1384195.0;;250866245.0;64635117.0;286304.0;-0.32
1384365.0;;16983.0;3889751.0;3950.0;
1384710.0;;3283146000.0;1625492000.0;99234000.0;
1384905.0;;214813000.0;104681000.0;;
1385157.0;;20608000000.0;11023000000.0;463000000.0;5.98
1385228.0;15401000.0;50742000.0;33615000.0;;
1385280.0;;4126497000.0;;186898000.0;1.87
1385292.0;192419000.0;391787000.0;;;0.66
1385329.0;;209.0;4708228.0;;
1385508.0;1550000.0;487795.0;8874520.0;;
1385613.0;123050000.0;2712522000.0;1863749000.0;;-8.9
1385662.0;;26583000.0;16987000.0;;
1385799.0;;165832.0;;30451.0;
1385818.0;261782.0;18226806.0;2610354.0;27000.0;
1386018.0;15008.0;15247.0;750712.0;;
1386164.0;;234947467.0;9248316.0;;
1386278.0;694700000.0;1691448000.0;1028126000.0;;
1386570.0;;18749209.0;13474535.0;285536.0;
1386926.0;;7788395000.0;5837405000.0;;
1386936.0;;0.0;;;0.04
1387061.0;50250000.0;343845000.0;227266000.0;;
1387467.0;;318505000.0;76466000.0;27300000.0;-0.13
1387713.0;94043000.0;144150000.0;36092000.0;2265000.0;0.11
1388180.0;;1190842.0;605903.0;23982.0;-0.35
1388195.0;2028500000.0;1153700000.0;;23100000.0;1.16
1388319.0;;229113.0;7950559.0;;
1388320.0;;26587581.0;4613533.0;53465.0;
1388430.0;249667000.0;1986544000.0;1525283000.0;114003000.0;1.29
1388978.0;1144621.0;4191393.0;4653065.0;117164.0;
1389002.0;108530000.0;116192000.0;22061000.0;6993000.0;
1389050.0;;2706763000.0;1919504000.0;212000000.0;-1.55
1389067.0;;15428.0;845232.0;;
1389072.0;;457576000.0;;6667000.0;
1389122.0;;246914890.0;6730591.0;;
1389123.0;;246914890.0;6730591.0;;
1389124.0;;246914890.0;6730591.0;;
1389125.0;;246914890.0;6730591.0;;
1389128.0;;246914890.0;6730591.0;;
1389170.0;;13253700000.0;;540400000.0;1.09
1389415.0;29622.0;87817.0;284159.0;;
1389518.0;;16897678.0;19770945.0;;-0.03
1389545.0;;5077000.0;10175000.0;164000.0;-6.82
1389772.0;;546540000.0;494449000.0;406000.0;0.2
1390134.0;;45130.0;82000.0;;
1390162.0;;946759000.0;853860000.0;;0.16
1390213.0;426947000.0;4626015000.0;2331420000.0;;0.25
1390312.0;;802920000.0;729767000.0;;0.79
1390478.0;;82144000.0;68631000.0;;
1390777.0;15126000000.0;393780000000.0;354805000000.0;;2.73
1390844.0;2627500000.0;2589900000.0;1753600000.0;77500000.0;4.76
1391127.0;170912000.0;225627000.0;27530000.0;;
1391135.0;;52781.0;;;
1391407.0;;2213603.0;8415921.0;0.0;
1391933.0;;184168000.0;165132000.0;182000.0;0.74
1392091.0;180029000.0;364746000.0;;27000000.0;
1392380.0;30137000.0;103128000.0;54802000.0;;
1392545.0;;1731056.0;;;
1392694.0;2832853.0;2626823.0;3233570.0;;
1392902.0;;675540.0;322412.0;99031.0;
1392972.0;168246000.0;263722000.0;208308000.0;5483000.0;-2.23
1393020.0;21031000.0;66305000.0;23962000.0;;
1393052.0;409221000.0;705799000.0;200550000.0;3100000.0;0.41
1393066.0;;4220000000.0;2275000000.0;;-2.78
1393311.0;2381696000.0;9778232000.0;580594000.0;393605000.0;6.1
1393359.0;;164079992.0;3298260.0;;
1393434.0;;110306000.0;20718000.0;;
1393540.0;1035820.0;698695.0;746389.0;18407.0;
1393612.0;;86936000000.0;75661000000.0;;5.14
1393726.0;440116000.0;2501228000.0;2103534000.0;;
1393818.0;4646552000.0;22526080000.0;10295623000.0;26000000.0;1.12
1393883.0;;370499000.0;231886000.0;9298000.0;-0.21
1394074.0;2455000000.0;18851000000.0;;;
1394130.0;;1250693.0;1729201.0;1328.0;
1394156.0;172485378.0;166117812.0;149517460.0;16600000.0;-0.62
1394319.0;;53522000.0;;;
1394872.0;;136374.0;2350809.0;20473.0;
1394922.0;2774000.0;7123000.0;1496000.0;;
1395317.0;;2309558000.0;2775094000.0;37491000.0;
1395400.0;;2848.0;997871.0;;
1395585.0;21900654.0;269129842.0;238914799.0;228540.0;
1395848.0;43259000.0;49938000.0;25459000.0;;
1395864.0;;2710000000.0;3893000000.0;302000000.0;-5.19
1395942.0;;5791800000.0;;74800000.0;1.53
1396009.0;;8301632000.0;3847444000.0;228866000.0;1.66
1396033.0;;456202000.0;178634000.0;;-2.08
1396054.0;;1389.0;219195.0;;
1396238.0;;53081.0;494580.0;6080.0;
1396279.0;;385352000.0;263998000.0;;-1.98
1396446.0;;14330704000.0;12636090000.0;;-0.17
1396536.0;6767763.0;1308125.0;5066848.0;44411.0;-0.04
1396633.0;81047598.0;14232367.0;;295375.0;0.07
1396814.0;248997000.0;389623000.0;171231000.0;11200000.0;0.05
1396877.0;-1973112.0;3172655.0;53429.0;;
1396878.0;-8565182.0;76350283.0;173413.0;;
1397016.0;;11546000.0;3388000.0;334000.0;
1397047.0;;17477297.0;11309338.0;;
1397183.0;3071612.0;2448818.0;;174244.0;
1397187.0;;1314077000.0;286595000.0;72573000.0;1.9
1397403.0;32490000.0;185816000.0;108003000.0;;
1397516.0;;1098506000.0;938275000.0;4905000.0;-6.85
1397911.0;4275054000.0;4521061000.0;3805451000.0;73383000.0;1.77
1398137.0;;4970593.0;3137992.0;51118.0;
1398529.0;12340280.0;6247700.0;7969526.0;10943.0;
1398659.0;;2793489000.0;1489133000.0;54286000.0;1.11
1398702.0;54227000.0;95314000.0;166276000.0;1061000.0;-0.78
1398805.0;2642207.0;1906147.0;3314750.0;139032.0;
1398987.0;5706000000.0;7531000000.0;5109000000.0;;1.26
1399249.0;116607000.0;114309000.0;28847000.0;789000.0;0.55
1399306.0;0.0;13222712.0;;;
1399352.0;;357091.0;3436174.0;25853.0;-0.11
1399406.0;;38265194.0;12893478.0;;
1399520.0;60531766.0;56046310.0;36441336.0;2191450.0;
1399529.0;184000.0;100023000.0;9001000.0;700000.0;
1399541.0;;6265300.0;;;
1399542.0;;5065900.0;;;
1399587.0;1004495.0;1957306.0;693273.0;6139.0;
1399855.0;96113000.0;70716000.0;;;-0.22
1399935.0;;193577000.0;67185000.0;;0.91
1400482.0;;175950000.0;;;-0.71
1400683.0;4297917.0;1599341.0;4025375.0;;
1400810.0;285952000.0;636986000.0;399264000.0;;6.51
1400891.0;6241516000.0;13821098000.0;;;-8.95
1401257.0;;1886042000.0;628625000.0;38388000.0;-1.33
1401521.0;357569000.0;740021000.0;500810000.0;;1.29
1401564.0;;979913000.0;809240000.0;809000.0;0.67
1401667.0;;239842000.0;33835000.0;;
1401680.0;339651000.0;561545000.0;553723000.0;7600000.0;
1401708.0;62667000.0;92869000.0;72654000.0;;
1401835.0;;358202.0;99123.0;5401.0;
1401914.0;;78225000.0;;;
1402057.0;;6755300000.0;;28600000.0;2.37
1402281.0;;376160000.0;481987000.0;;-2.13
1402328.0;;673261.0;1270306.0;479.0;-0.01
1402371.0;3088180.0;577181.0;10969988.0;;
1402436.0;;5802242000.0;3696796000.0;18900000.0;0.47
1402479.0;;5342000.0;1837000.0;;
1402737.0;;447409.0;1724710.0;47564.0;
1402747.0;;64.0;;;
1402785.0;;974858.0;;;-0.12
1402829.0;;465500000.0;237786000.0;23700000.0;-0.29
1403085.0;138352000.0;82504000.0;71564000.0;;
1403161.0;13880000000.0;40236000000.0;10394000000.0;;
1403256.0;1322981000.0;10691456000.0;8618604000.0;;0.14
1403431.0;;303265000.0;113432000.0;;0.06
1403475.0;;2031134000.0;1816661000.0;2000000.0;3.09
1403528.0;201905000.0;51811098000.0;11829879000.0;;
1403568.0;;2230918000.0;788032000.0;;5.0
1403708.0;;9532428.0;6067499.0;;
1403792.0;;63113.0;2108766.0;686.0;
1403802.0;;8142331.0;612691.0;5225.0;
1403853.0;;531327000.0;569598000.0;67600000.0;
1404281.0;0.0;67974000.0;6250000.0;109000.0;
1404296.0;;857198000.0;776460000.0;899000.0;0.5
1404624.0;1169800000.0;819400000.0;2402400000.0;;95.07
1404644.0;;113343000.0;4923000.0;;
1404655.0;181943000.0;220379000.0;98671000.0;2700000.0;
1404804.0;54924.0;2360908.0;572310.0;29564.0;
1404912.0;;71057759000.0;21590174000.0;;
1404943.0;0.0;1062556.0;2832353.0;96188.0;
1405041.0;;2663000000.0;2037000000.0;0.0;-1.73
1405073.0;;1174984000.0;567017000.0;563000.0;-4.3
1405249.0;230154.0;453416.0;;4115.0;
1405495.0;441435000.0;1474485000.0;952590000.0;3800000.0;3.31
1405513.0;-4405715.0;13210600.0;85497.0;;
1405528.0;-27379440.0;70729815.0;196218.0;;
1405621.0;;59965198.0;1399287.0;;
1405660.0;;328981.0;398115.0;;
1405663.0;;524365.0;11997860.0;;
1405858.0;512731.0;1280720.0;2996122.0;20842.0;
1406587.0;;980513000.0;476398000.0;;-6.22
1406666.0;407463000.0;323886000.0;88101000.0;10262000.0;
1407038.0;1566000.0;2133000.0;1515000.0;30000.0;
1407041.0;;2346.0;;;
1407067.0;;2167792000.0;1978976000.0;;1.62
1407190.0;;112847000.0;167699000.0;8700000.0;
1407623.0;192699000.0;2310635000.0;1145619000.0;;0.25
1407703.0;15026000000.0;52187000000.0;;1282000000.0;1.37
